"S.No.","Year","State","Industry","Count","Last.Update","Funding_Lakhs","Valuation_Lakhs"
7452,2018,"Madhya Pradesh","Construction",15,"30-04-2025",4762.46681940975,87712.4504012745
7453,2018,"Madhya Pradesh","Agriculture",13,"30-04-2025",793.066442897543,9079.86994191559
7454,2018,"Madhya Pradesh","Aeronautics Aerospace & Defence",1,"30-04-2025",4791.43245305168,56800.2361235883
7455,2018,"Madhya Pradesh","AI",4,"30-04-2025",2361.4358492312,13130.9769391961
7456,2018,"Madhya Pradesh","Green Technology",9,"30-04-2025",857.475879252888,15486.1128478833
7457,2018,"Madhya Pradesh","Events",4,"30-04-2025",2006.4767658012,37277.6057071639
7458,2018,"Madhya Pradesh","Fashion",5,"30-04-2025",4084.18198309373,48473.0172026039
7459,2018,"Madhya Pradesh","Finance Technology",3,"30-04-2025",1820.89591575786,30069.2279532728
7460,2018,"Madhya Pradesh","Enterprise Software",4,"30-04-2025",4909.25868543563,40752.0689892676
7461,2018,"Madhya Pradesh","Food & Beverages",13,"30-04-2025",382.398549618665,6727.2468015982
7462,2018,"Madhya Pradesh","Dating Matrimonial",1,"30-04-2025",3389.13637447404,48256.9064895312
7463,2018,"Madhya Pradesh","Education",41,"30-04-2025",1432.05587925622,10570.9264551396
7464,2018,"Madhya Pradesh","Renewable Energy",9,"30-04-2025",1463.4819824365,16154.2122902887
7465,2018,"Madhya Pradesh","Technology Hardware",8,"30-04-2025",2184.42493663169,41598.3040448835
7466,2018,"Madhya Pradesh","Healthcare & Lifesciences",19,"30-04-2025",3921.97794709355,32619.6524961617
7467,2018,"Madhya Pradesh","Internet of Things",6,"30-04-2025",391.568340582307,3390.95269103344
7468,2018,"Madhya Pradesh","IT Services",53,"30-04-2025",4252.57739024237,31652.605389176
7469,2018,"Madhya Pradesh","Human Resources",7,"30-04-2025",3113.11794279609,59192.3469372584
7470,2018,"Madhya Pradesh","Marketing",6,"30-04-2025",1209.25542612094,14952.4656118997
7471,2018,"Madhya Pradesh","Media & Entertainment",5,"30-04-2025",4579.95247219224,56178.5634863517
7472,2018,"Madhya Pradesh","Retail",5,"30-04-2025",3904.97324569151,30977.0987353336
7473,2018,"Madhya Pradesh","House-Hold Services",2,"30-04-2025",3925.44576025102,61924.0874312485
7474,2018,"Madhya Pradesh","Professional & Commercial Services",16,"30-04-2025",1225.34258185187,20393.2609367028
7475,2018,"Madhya Pradesh","Sports",1,"30-04-2025",1100.78913299367,14730.8733624978
7476,2018,"Madhya Pradesh","Social Impact",1,"30-04-2025",4479.27030061837,53207.3833749244
7477,2018,"Madhya Pradesh","Textiles & Apparel",4,"30-04-2025",1315.38567948155,10518.3752770527
7478,2018,"Madhya Pradesh","Transportation & Storage",3,"30-04-2025",3464.21815087087,26381.4555338446
7479,2018,"Madhya Pradesh","Travel & Tourism",6,"30-04-2025",1637.55360299256,18900.415720746
7480,2018,"Madhya Pradesh","Real Estate",5,"30-04-2025",3448.86984502664,30008.8683050483
7481,2018,"Madhya Pradesh","Other Specialty Retailers",4,"30-04-2025",3652.1508024307,34592.2616878276
7482,2018,"Madhya Pradesh","Robotics",2,"30-04-2025",2937.83666671952,19246.0298827952
7483,2018,"Tripura","Art & Photography",1,"30-04-2025",2446.97856967105,17875.6177844245
7484,2018,"Tripura","IT Services",1,"30-04-2025",364.673232217319,5763.90337833753
7485,2018,"Tripura","Retail",1,"30-04-2025",902.959306922276,10522.4564207781
7486,2018,"Tripura","Other Specialty Retailers",1,"30-04-2025",4199.14907140192,29598.4009452902
7487,2018,"Nagaland","Construction",1,"30-04-2025",373.080984759144,2914.65553362121
7488,2018,"Nagaland","Education",1,"30-04-2025",4818.07374607306,76029.7547771164
7489,2018,"Telangana","Analytics",1,"30-04-2025",3574.5016379864,44279.3820842169
7490,2018,"Telangana","Advertising",5,"30-04-2025",2102.94099700404,39176.1278520039
7491,2018,"Telangana","Architecture Interior Design",2,"30-04-2025",783.843192679342,10655.024662096
7492,2018,"Telangana","AR VR (Augmented + Virtual Reality)",2,"30-04-2025",2676.54537742492,44821.2897408352
7493,2018,"Telangana","Automotive",11,"30-04-2025",3467.52817595843,57050.509476627
7494,2018,"Telangana","Animation",1,"30-04-2025",2426.51325830957,37728.1841795723
7495,2018,"Telangana","Chemicals",5,"30-04-2025",2669.16951815365,21259.8899088016
7496,2018,"Telangana","Telecommunication & Networking",5,"30-04-2025",2105.96902322723,17530.9936563534
7497,2018,"Telangana","Construction",8,"30-04-2025",3835.67269380437,62322.3705917152
7498,2018,"Telangana","Agriculture",14,"30-04-2025",1361.17399374489,14451.3324814736
7499,2018,"Telangana","Aeronautics Aerospace & Defence",5,"30-04-2025",4322.14756071335,54147.2244303011
7500,2018,"Telangana","AI",21,"30-04-2025",4470.22964858916,85652.126581569
7501,2018,"Telangana","Green Technology",10,"30-04-2025",432.760789757594,4496.60197502732
7502,2018,"Telangana","Events",7,"30-04-2025",3521.58418032341,59885.461206963
7503,2018,"Telangana","Fashion",6,"30-04-2025",4241.07289988315,76435.758694163
7504,2018,"Telangana","Finance Technology",19,"30-04-2025",3358.63188187359,45111.9158031614
7505,2018,"Telangana","Enterprise Software",16,"30-04-2025",3783.36612841813,52832.7641255681
7506,2018,"Telangana","Food & Beverages",20,"30-04-2025",3905.30536037404,60250.9792737932
7507,2018,"Telangana","Design",5,"30-04-2025",1927.28046505945,15857.2986801174
7508,2018,"Telangana","Education",43,"30-04-2025",1804.43248916417,14439.9756448232
7509,2018,"Telangana","Renewable Energy",8,"30-04-2025",2486.0028089839,16249.2802645242
7510,2018,"Telangana","Technology Hardware",17,"30-04-2025",333.830890036188,3576.78709248898
7511,2018,"Telangana","Healthcare & Lifesciences",45,"30-04-2025",3452.46247519972,50073.8300284538
7512,2018,"Telangana","Internet of Things",26,"30-04-2025",4791.40036251629,48166.8351414495
7513,2018,"Telangana","IT Services",85,"30-04-2025",3740.39207481546,31282.1242891619
7514,2018,"Telangana","Human Resources",8,"30-04-2025",861.697954835836,14988.7052741047
7515,2018,"Telangana","Marketing",16,"30-04-2025",264.138895622455,5142.92512680794
7516,2018,"Telangana","Nanotechnology",3,"30-04-2025",2567.41066209506,20765.9393999583
7517,2018,"Telangana","Pets & Animals",3,"30-04-2025",4642.10392493987,72443.649856808
7518,2018,"Telangana","Media & Entertainment",9,"30-04-2025",4593.62969717477,31007.1682043709
7519,2018,"Telangana","Retail",14,"30-04-2025",443.925988744013,2240.29373387956
7520,2018,"Telangana","House-Hold Services",9,"30-04-2025",2042.10338913836,18859.8894708048
7521,2018,"Telangana","Professional & Commercial Services",15,"30-04-2025",142.611715407111,1040.90952031084
7522,2018,"Telangana","Sports",1,"30-04-2025",4839.47986770654,62746.7647553272
7523,2018,"Telangana","Social Impact",4,"30-04-2025",4158.59289165819,27431.4338300761
7524,2018,"Telangana","Social Network",8,"30-04-2025",86.6737251519226,1034.1816118134
7525,2018,"Telangana","Textiles & Apparel",3,"30-04-2025",373.328100552317,2732.73503119804
7526,2018,"Telangana","Transportation & Storage",8,"30-04-2025",2514.08045772696,23254.9805034628
7527,2018,"Telangana","Travel & Tourism",6,"30-04-2025",2086.04868047405,11984.5255104713
7528,2018,"Telangana","Security Solutions",3,"30-04-2025",4225.31125379028,40122.4770348666
7529,2018,"Telangana","Real Estate",2,"30-04-2025",490.876713616308,7600.20079783756
7530,2018,"Telangana","Other Specialty Retailers",6,"30-04-2025",3513.27792487573,29619.7762783451
7531,2018,"Telangana","Safety",1,"30-04-2025",229.981887189206,3381.51693818022
7532,2018,"Telangana","Robotics",6,"30-04-2025",2843.56697796611,47245.6701952107
7533,2018,"Uttarakhand","Analytics",3,"30-04-2025",1679.55659980653,25143.6121571062
7534,2018,"Uttarakhand","Advertising",1,"30-04-2025",4115.24567205925,49171.918210058
7535,2018,"Uttarakhand","Construction",1,"30-04-2025",3719.04036441119,67093.5812477873
7536,2018,"Uttarakhand","Agriculture",2,"30-04-2025",3468.82829903625,57803.7169392741
7537,2018,"Uttarakhand","Aeronautics Aerospace & Defence",1,"30-04-2025",3138.60477177659,38568.7231315721
7538,2018,"Uttarakhand","AI",2,"30-04-2025",2825.20926703,22729.5231746155
7539,2018,"Uttarakhand","Events",1,"30-04-2025",1338.39983151993,25259.3815955689
7540,2018,"Uttarakhand","Fashion",1,"30-04-2025",228.96177835064,4197.2397988035
7541,2018,"Uttarakhand","Food & Beverages",5,"30-04-2025",2493.88482487993,17320.0824397075
7542,2018,"Uttarakhand","Education",4,"30-04-2025",4177.54517761059,44924.4474772538
7543,2018,"Uttarakhand","Renewable Energy",3,"30-04-2025",2330.41628878564,20270.312536326
7544,2018,"Uttarakhand","Technology Hardware",1,"30-04-2025",3551.5433239867,48459.2910074152
7545,2018,"Uttarakhand","Healthcare & Lifesciences",6,"30-04-2025",2478.54896270437,20508.9825334728
7546,2018,"Uttarakhand","Internet of Things",1,"30-04-2025",2299.41152543761,30307.0658768483
7547,2018,"Uttarakhand","IT Services",11,"30-04-2025",1672.53473104211,17212.5844222642
7548,2018,"Uttarakhand","Human Resources",2,"30-04-2025",235.644926235545,3190.32134615999
7549,2018,"Uttarakhand","Marketing",3,"30-04-2025",3222.61117800372,24960.0683254872
7550,2018,"Uttarakhand","Nanotechnology",1,"30-04-2025",2982.6877746149,19488.942172819
7551,2018,"Uttarakhand","Media & Entertainment",1,"30-04-2025",740.377724228892,11919.3693326993
7552,2018,"Uttarakhand","Retail",3,"30-04-2025",1779.50294453185,14559.3982225553
7553,2018,"Uttarakhand","Professional & Commercial Services",3,"30-04-2025",3253.17188205663,38177.5063718166
7554,2018,"Uttarakhand","Social Network",1,"30-04-2025",3249.85837407876,36256.5587067381
7555,2018,"Uttarakhand","Textiles & Apparel",1,"30-04-2025",1867.39897858351,33614.2387755931
7556,2018,"Uttarakhand","Transportation & Storage",1,"30-04-2025",1779.65825700667,12463.1734141366
7557,2018,"Uttarakhand","Travel & Tourism",8,"30-04-2025",1874.50461765984,11157.9850816619
7558,2018,"Uttarakhand","Security Solutions",1,"30-04-2025",4602.71354418946,75285.2762248467
7559,2018,"Uttarakhand","Real Estate",1,"30-04-2025",3811.23281335458,22648.426895756
7560,2018,"West Bengal","Analytics",3,"30-04-2025",763.86818283936,5638.24456799052
7561,2018,"West Bengal","Advertising",1,"30-04-2025",1705.68314653356,14886.7608867035
7562,2018,"West Bengal","Architecture Interior Design",2,"30-04-2025",1259.6476500039,12304.7750271789
7563,2018,"West Bengal","AR VR (Augmented + Virtual Reality)",1,"30-04-2025",853.018834197428,6711.93430012636
7564,2018,"West Bengal","Automotive",4,"30-04-2025",4866.00759914145,83948.0304299409
7565,2018,"West Bengal","Art & Photography",2,"30-04-2025",616.679699509405,3676.63105143013
7566,2018,"West Bengal","Animation",1,"30-04-2025",399.712495261338,5780.64416509737
7567,2018,"West Bengal","Chemicals",1,"30-04-2025",3753.90040266793,55519.170201966
7568,2018,"West Bengal","Computer Vision",1,"30-04-2025",715.316635370255,8007.88344402198
7569,2018,"West Bengal","Telecommunication & Networking",3,"30-04-2025",98.5918404301628,1599.94724414682
7570,2018,"West Bengal","Construction",10,"30-04-2025",4288.46676665125,74370.4184410973
7571,2018,"West Bengal","Agriculture",14,"30-04-2025",1724.93189767702,32074.7021811686
7572,2018,"West Bengal","Aeronautics Aerospace & Defence",1,"30-04-2025",2479.01795082726,36943.3583467411
7573,2018,"West Bengal","AI",4,"30-04-2025",2881.37683069799,44474.7330934279
7574,2018,"West Bengal","Green Technology",5,"30-04-2025",607.657132693566,9609.91194772233
7575,2018,"West Bengal","Fashion",5,"30-04-2025",468.630696786568,7031.15645720758
7576,2018,"West Bengal","Finance Technology",7,"30-04-2025",4342.13803956518,74052.5823276738
7577,2018,"West Bengal","Enterprise Software",4,"30-04-2025",2538.7500844663,47115.7617043323
7578,2018,"West Bengal","Food & Beverages",14,"30-04-2025",2489.80224470142,22757.8117749147
7579,2018,"West Bengal","Design",5,"30-04-2025",3755.80564278644,38417.4494499433
7580,2018,"West Bengal","Education",29,"30-04-2025",906.298181682359,7153.80370542038
7581,2018,"West Bengal","Renewable Energy",3,"30-04-2025",218.516083189752,2897.90641196324
7582,2018,"West Bengal","Technology Hardware",3,"30-04-2025",2948.61026643775,57309.4515324314
7583,2018,"West Bengal","Healthcare & Lifesciences",23,"30-04-2025",978.035199746955,13895.5714063215
7584,2018,"West Bengal","Internet of Things",11,"30-04-2025",1002.77831754647,19717.4910801305
7585,2018,"West Bengal","IT Services",39,"30-04-2025",4806.88821793301,95501.2158955924
7586,2018,"West Bengal","Human Resources",6,"30-04-2025",853.183062502649,6447.63508915397
7587,2018,"West Bengal","Marketing",6,"30-04-2025",1318.95624251338,19779.5883174198
7588,2018,"West Bengal","Nanotechnology",1,"30-04-2025",2956.96032539709,42295.3532841728
7589,2018,"West Bengal","Pets & Animals",2,"30-04-2025",876.642369874753,7224.63559323039
7590,2018,"West Bengal","Media & Entertainment",4,"30-04-2025",3238.91225949628,58346.7943045334
7591,2018,"West Bengal","Retail",15,"30-04-2025",1017.84353194525,15468.1046424
7592,2018,"West Bengal","House-Hold Services",4,"30-04-2025",2683.65883514052,34941.6476280193
7593,2018,"West Bengal","Professional & Commercial Services",15,"30-04-2025",1693.53986504721,11665.7669501575
7594,2018,"West Bengal","Social Impact",1,"30-04-2025",2904.38409878407,49475.5141610399
7595,2018,"West Bengal","Textiles & Apparel",7,"30-04-2025",2890.04374278011,20189.7579162236
7596,2018,"West Bengal","Transportation & Storage",1,"30-04-2025",1423.716334661,7773.80722777874
7597,2018,"West Bengal","Travel & Tourism",8,"30-04-2025",1242.05901703099,22735.6779843919
7598,2018,"West Bengal","Real Estate",1,"30-04-2025",4523.11004147632,41133.3469130836
7599,2018,"West Bengal","Other Specialty Retailers",4,"30-04-2025",2920.66353264963,19879.0516119672
7600,2018,"West Bengal","Safety",3,"30-04-2025",2451.62240460049,36030.7925322999
7601,2018,"West Bengal","Robotics",2,"30-04-2025",3805.29614498373,22371.7923491666
7602,2018,"Uttar Pradesh","Analytics",5,"30-04-2025",267.599586257711,3273.00407799019
7603,2018,"Uttar Pradesh","Advertising",5,"30-04-2025",3176.58336143941,31087.4049927363
7604,2018,"Uttar Pradesh","Architecture Interior Design",2,"30-04-2025",3141.52190678287,24792.6617931804
7605,2018,"Uttar Pradesh","AR VR (Augmented + Virtual Reality)",5,"30-04-2025",3877.93478100793,34715.4231033241
7606,2018,"Uttar Pradesh","Automotive",9,"30-04-2025",2024.93535378017,27762.69340061
7607,2018,"Uttar Pradesh","Art & Photography",1,"30-04-2025",1097.41942508845,15741.7371353711
7608,2018,"Uttar Pradesh","Chemicals",3,"30-04-2025",3231.98303423123,21397.993407106
7609,2018,"Uttar Pradesh","Computer Vision",8,"30-04-2025",2283.22189874016,25294.4914710005
7610,2018,"Uttar Pradesh","Telecommunication & Networking",11,"30-04-2025",2816.59255374689,48377.8013686119
7611,2018,"Uttar Pradesh","Construction",18,"30-04-2025",3746.39859461458,74699.4194178872
7612,2018,"Uttar Pradesh","Agriculture",28,"30-04-2025",732.816762360744,5800.32005363489
7613,2018,"Uttar Pradesh","Aeronautics Aerospace & Defence",9,"30-04-2025",2633.47426735563,49066.8914953151
7614,2018,"Uttar Pradesh","AI",11,"30-04-2025",674.990942981094,10452.0169729354
7615,2018,"Uttar Pradesh","Green Technology",28,"30-04-2025",2941.87703961506,15725.4512279211
7616,2018,"Uttar Pradesh","Events",3,"30-04-2025",1077.70609533181,11280.0219750158
7617,2018,"Uttar Pradesh","Fashion",14,"30-04-2025",2625.39456113009,37750.9171511194
7618,2018,"Uttar Pradesh","Finance Technology",16,"30-04-2025",4290.01210964052,73861.4559297914
7619,2018,"Uttar Pradesh","Enterprise Software",16,"30-04-2025",2884.21343049267,29148.7155665379
7620,2018,"Uttar Pradesh","Food & Beverages",26,"30-04-2025",3397.61387471808,39974.7281018536
7621,2018,"Uttar Pradesh","Design",3,"30-04-2025",2476.28170368262,41390.3900112945
7622,2018,"Uttar Pradesh","Dating Matrimonial",1,"30-04-2025",4784.05516005587,92151.2742531843
7623,2018,"Uttar Pradesh","Education",88,"30-04-2025",722.203961072955,5287.74490427698
7624,2018,"Uttar Pradesh","Renewable Energy",28,"30-04-2025",2104.77224471979,39580.0401339693
7625,2018,"Uttar Pradesh","Technology Hardware",16,"30-04-2025",2866.88166240929,27301.4985977095
7626,2018,"Uttar Pradesh","Healthcare & Lifesciences",46,"30-04-2025",3164.4732999499,56670.396267897
7627,2018,"Uttar Pradesh","Internet of Things",23,"30-04-2025",1655.89243232971,21397.5403262494
7628,2018,"Uttar Pradesh","IT Services",136,"30-04-2025",4223.47151321592,65621.4490941174
7629,2018,"Uttar Pradesh","Human Resources",24,"30-04-2025",4626.11342229648,68857.360005977
7630,2018,"Uttar Pradesh","Marketing",22,"30-04-2025",4503.8125552237,64676.7793386017
7631,2018,"Uttar Pradesh","Nanotechnology",3,"30-04-2025",1526.08035731828,8751.63240332915
7632,2018,"Uttar Pradesh","Non- Renewable Energy",2,"30-04-2025",2732.65999124851,16309.1773883226
7633,2018,"Uttar Pradesh","Pets & Animals",4,"30-04-2025",2824.30784845492,28834.7114518594
7634,2018,"Uttar Pradesh","Media & Entertainment",16,"30-04-2025",4141.93676856812,44165.8787395967
7635,2018,"Uttar Pradesh","Retail",32,"30-04-2025",169.952845794614,902.45430175488
7636,2018,"Uttar Pradesh","House-Hold Services",8,"30-04-2025",2887.26897293236,25971.4135876509
7637,2018,"Uttar Pradesh","Professional & Commercial Services",31,"30-04-2025",1312.18472809996,20449.6950069898
7638,2018,"Uttar Pradesh","Sports",2,"30-04-2025",3469.85243936069,50873.5184147692
7639,2018,"Uttar Pradesh","Social Impact",9,"30-04-2025",1058.35017443169,9306.96000677196
7640,2018,"Uttar Pradesh","Social Network",9,"30-04-2025",933.535770419985,15111.0375504442
7641,2018,"Uttar Pradesh","Textiles & Apparel",21,"30-04-2025",4460.30189218,83605.2398716072
7642,2018,"Uttar Pradesh","Transportation & Storage",14,"30-04-2025",2335.65070412587,28279.7564617928
7643,2018,"Uttar Pradesh","Travel & Tourism",11,"30-04-2025",2227.77207209729,40591.1999475898
7644,2018,"Uttar Pradesh","Security Solutions",6,"30-04-2025",2957.58853416191,47725.005825477
7645,2018,"Uttar Pradesh","Real Estate",8,"30-04-2025",2810.25513631757,23206.7672636896
7646,2018,"Uttar Pradesh","Other Specialty Retailers",2,"30-04-2025",3134.34290688019,56593.9786000303
7647,2018,"Uttar Pradesh","Safety",2,"30-04-2025",3109.22204415547,45284.9325028434
7648,2018,"Uttar Pradesh","Robotics",4,"30-04-2025",777.80157198431,8906.16990597351
7649,2018,"Ladakh","Construction",1,"30-04-2025",1523.4702641028,27705.3198689439
7650,2018,"Maharashtra","Analytics",22,"30-04-2025",3835.89193379739,35590.2670130047
7651,2018,"Maharashtra","Advertising",20,"30-04-2025",3110.01147893257,47186.6720758602
7652,2018,"Maharashtra","Architecture Interior Design",16,"30-04-2025",3285.82296801032,62365.6061869085
7653,2018,"Maharashtra","AR VR (Augmented + Virtual Reality)",12,"30-04-2025",4673.53003849275,32722.1669929145
7654,2018,"Maharashtra","Automotive",40,"30-04-2025",3064.19750514906,52603.26890543
7655,2018,"Maharashtra","Art & Photography",6,"30-04-2025",3670.33216985874,19681.856334079
7656,2018,"Maharashtra","Animation",2,"30-04-2025",869.227914139628,5514.35975454167
7657,2018,"Maharashtra","Chemicals",11,"30-04-2025",3824.4249127456,53361.2399781647
7658,2018,"Maharashtra","Computer Vision",3,"30-04-2025",3924.22646627529,49067.7946757429
7659,2018,"Maharashtra","Telecommunication & Networking",17,"30-04-2025",1049.86639991403,8967.33757104777
7660,2018,"Maharashtra","Construction",27,"30-04-2025",2071.89757956658,39601.7134277127
7661,2018,"Maharashtra","Agriculture",68,"30-04-2025",2876.69658331433,53870.4399149513
7662,2018,"Maharashtra","Aeronautics Aerospace & Defence",10,"30-04-2025",2462.14893808356,19801.7136770404
7663,2018,"Maharashtra","AI",36,"30-04-2025",3096.08802098082,25044.1861194519
7664,2018,"Maharashtra","Green Technology",57,"30-04-2025",1389.53722335864,10758.6009321053
7665,2018,"Maharashtra","Events",2,"30-04-2025",1318.19573808461,21268.4623207483
7666,2018,"Maharashtra","Fashion",26,"30-04-2025",3928.1280744588,41062.0753335812
7667,2018,"Maharashtra","Finance Technology",63,"30-04-2025",2756.34616363095,47909.9169325584
7668,2018,"Maharashtra","Enterprise Software",49,"30-04-2025",874.078076321166,16766.0851623114
7669,2018,"Maharashtra","Food & Beverages",80,"30-04-2025",4880.12233484769,82012.1950551942
7670,2018,"Maharashtra","Design",21,"30-04-2025",2467.89742088877,21656.2026630235
7671,2018,"Maharashtra","Education",92,"30-04-2025",866.234815935604,4924.96682390832
7672,2018,"Maharashtra","Renewable Energy",53,"30-04-2025",1106.96474930737,12682.4851648311
7673,2018,"Maharashtra","Technology Hardware",61,"30-04-2025",3563.75937160337,21580.5198438603
7674,2018,"Maharashtra","Healthcare & Lifesciences",163,"30-04-2025",551.06831563171,5251.23760769789
7675,2018,"Maharashtra","Internet of Things",47,"30-04-2025",750.184582162183,7251.40253127245
7676,2018,"Maharashtra","IT Services",245,"30-04-2025",2077.05888187047,17791.5711285242
7677,2018,"Maharashtra","Human Resources",20,"30-04-2025",3206.01933394792,56971.6156303175
7678,2018,"Maharashtra","Marketing",50,"30-04-2025",168.759946641512,2552.98948056679
7679,2018,"Maharashtra","Nanotechnology",4,"30-04-2025",786.295014922507,14463.2419105545
7680,2018,"Maharashtra","Non- Renewable Energy",7,"30-04-2025",1324.6387578547,15453.0756655095
7681,2018,"Maharashtra","Pets & Animals",3,"30-04-2025",3626.48575941566,70811.0513239605
7682,2018,"Maharashtra","Media & Entertainment",31,"30-04-2025",2185.46416448662,40840.4789600144
7683,2018,"Maharashtra","Retail",38,"30-04-2025",556.486228120048,4254.52608801822
7684,2018,"Maharashtra","House-Hold Services",8,"30-04-2025",1949.43534126505,11828.8658023704
7685,2018,"Maharashtra","Professional & Commercial Services",77,"30-04-2025",2565.43573881499,22709.6771196263
7686,2018,"Maharashtra","Sports",8,"30-04-2025",2621.9247345347,49367.4432558064
7687,2018,"Maharashtra","Social Impact",15,"30-04-2025",4554.95095666265,56271.553393521
7688,2018,"Maharashtra","Social Network",11,"30-04-2025",903.949518455192,7035.8434800838
7689,2018,"Maharashtra","Textiles & Apparel",13,"30-04-2025",2089.26349196117,38455.9306486503
7690,2018,"Maharashtra","Transportation & Storage",26,"30-04-2025",2110.11750402395,19811.7455840075
7691,2018,"Maharashtra","Travel & Tourism",32,"30-04-2025",2315.28560826555,12542.7416180232
7692,2018,"Maharashtra","Security Solutions",17,"30-04-2025",228.367488004733,2134.28793799343
7693,2018,"Maharashtra","Real Estate",17,"30-04-2025",4603.35109521402,30660.390620285
7694,2018,"Maharashtra","Other Specialty Retailers",15,"30-04-2025",3776.55453771586,63314.789895233
7695,2018,"Maharashtra","Safety",8,"30-04-2025",4896.74152109073,94986.5695660088
7696,2018,"Maharashtra","Robotics",12,"30-04-2025",4432.19727696851,86349.1852208208
7697,2018,"Maharashtra","Others",1,"30-04-2025",4967.76493042707,83220.3912272235
7698,2018,"Dadra and Nagar Haveli and Daman and Diu","Food & Beverages",1,"30-04-2025",1907.81083274633,15008.8379053832
7699,2018,"Puducherry","Chemicals",1,"30-04-2025",1767.29776394786,9270.09784806115
7700,2018,"Puducherry","Agriculture",1,"30-04-2025",3901.72963293735,63040.2089042904
7701,2018,"Puducherry","Aeronautics Aerospace & Defence",1,"30-04-2025",771.123077941593,13784.4752206707
7702,2018,"Puducherry","Green Technology",1,"30-04-2025",2540.27866878314,40662.6402663661
7703,2018,"Puducherry","Design",1,"30-04-2025",3725.50653698854,54963.2432784713
7704,2018,"Puducherry","Education",2,"30-04-2025",1046.91767456243,11303.7621937678
7705,2018,"Puducherry","Healthcare & Lifesciences",1,"30-04-2025",3358.75257289736,29000.2032897925
7706,2018,"Puducherry","Internet of Things",1,"30-04-2025",2246.74125617603,13388.7701988261
7707,2018,"Puducherry","IT Services",3,"30-04-2025",4508.169186546,56198.6716699414
7708,2018,"Puducherry","Professional & Commercial Services",1,"30-04-2025",1502.39270050079,11919.5166771885
7709,2018,"Puducherry","Travel & Tourism",1,"30-04-2025",2820.52421943517,45308.098845311
7710,2018,"Puducherry","Security Solutions",1,"30-04-2025",191.365157568362,3032.69788086412
7711,2018,"Puducherry","Robotics",1,"30-04-2025",2841.21668854496,41387.6699321666
7712,2018,"Meghalaya","IT Services",1,"30-04-2025",2879.93948957883,36789.3805074276
7713,2018,"Meghalaya","Non- Renewable Energy",1,"30-04-2025",4678.03451401414,78606.5060476384
7714,2018,"Odisha","Analytics",2,"30-04-2025",3385.42986346874,61621.6370719629
7715,2018,"Odisha","AR VR (Augmented + Virtual Reality)",1,"30-04-2025",2843.50001703715,54219.0403902404
7716,2018,"Odisha","Automotive",3,"30-04-2025",890.779516170733,7250.11946344058
7717,2018,"Odisha","Art & Photography",2,"30-04-2025",3774.6515507577,55776.5161830796
7718,2018,"Odisha","Chemicals",1,"30-04-2025",1555.24475888815,19592.6706808478
7719,2018,"Odisha","Computer Vision",1,"30-04-2025",3445.6539271283,20812.7154907834
7720,2018,"Odisha","Telecommunication & Networking",1,"30-04-2025",654.961676348466,12134.3244431907
7721,2018,"Odisha","Construction",4,"30-04-2025",2437.2073981096,31362.6360035599
7722,2018,"Odisha","Agriculture",9,"30-04-2025",479.731650161557,2609.30705741163
7723,2018,"Odisha","Green Technology",3,"30-04-2025",1517.13161809603,7784.93330755978
7724,2018,"Odisha","Fashion",1,"30-04-2025",691.014066315256,5349.29913981583
7725,2018,"Odisha","Enterprise Software",1,"30-04-2025",1870.86726657581,20695.4861953857
7726,2018,"Odisha","Food & Beverages",7,"30-04-2025",2382.06716837594,26577.855264415
7727,2018,"Odisha","Education",15,"30-04-2025",177.096065972,1448.98105902493
7728,2018,"Odisha","Renewable Energy",10,"30-04-2025",2211.80137190968,31774.5207081868
7729,2018,"Odisha","Technology Hardware",3,"30-04-2025",4502.30464005144,34489.2171465453
7730,2018,"Odisha","Healthcare & Lifesciences",17,"30-04-2025",1169.41167723853,12375.6181873572
7731,2018,"Odisha","Internet of Things",7,"30-04-2025",323.951437696815,2927.82083389769
7732,2018,"Odisha","IT Services",38,"30-04-2025",1609.01242903201,28806.6664464694
7733,2018,"Odisha","Human Resources",3,"30-04-2025",1422.9347899789,28457.4236563721
7734,2018,"Odisha","Marketing",3,"30-04-2025",2393.06785092922,36766.3036953604
7735,2018,"Odisha","Nanotechnology",1,"30-04-2025",1810.0612260052,13359.92153592
7736,2018,"Odisha","Media & Entertainment",1,"30-04-2025",3369.62549261516,65035.2481282316
7737,2018,"Odisha","Retail",5,"30-04-2025",4435.70150719024,34219.2332505681
7738,2018,"Odisha","House-Hold Services",5,"30-04-2025",2107.77910160832,13043.1975111622
7739,2018,"Odisha","Professional & Commercial Services",6,"30-04-2025",2639.17782986537,27113.8008714972
7740,2018,"Odisha","Sports",1,"30-04-2025",1723.96931530675,27350.1130622058
7741,2018,"Odisha","Social Network",1,"30-04-2025",4145.99003115436,42526.8810024862
7742,2018,"Odisha","Transportation & Storage",4,"30-04-2025",861.546261247713,8318.96982241087
7743,2018,"Odisha","Travel & Tourism",6,"30-04-2025",1952.23732306622,39034.8036932012
7744,2018,"Odisha","Security Solutions",1,"30-04-2025",3409.20649879845,46949.4077855983
7745,2018,"Odisha","Other Specialty Retailers",3,"30-04-2025",4765.74392184848,58828.3635248216
7746,2018,"Odisha","Robotics",2,"30-04-2025",1191.18843510514,7128.65998365157
7747,2018,"Punjab","AR VR (Augmented + Virtual Reality)",1,"30-04-2025",3450.00683468534,40043.137782555
